Passenger ID,First Name,Last Name,Gender,Age,Nationality,Airport Name,Airport Country Code,Country Name,Airport Continent,Continents,Departure Date,Arrival Airport,Pilot Name,Flight Status,Day of Departure,Time of Departure,WeatherDelay,NASDelay,SecurityDelay,CarrierDelay,ArrivalDelay,DepartureDelay,Year,Month,DepartureHour,Route,IsDelayed,IsCancelled
aEl6iK,Laurie,Hoovart,Female,18,Philippines,Central Airport,US,United States,NAM,North America,2022-03-15,CEM,Connie Gheerhaert,Cancelled,Thursday,2026-03-13 16:45:49,72,88,64,14,27,22,2022,3,16,Central Airport - CEM,0,1
4dBWDF,Patton,McAteer,Male,88,China,Grand Junction Regional Airport,US,United States,NAM,North America,2022-08-27,GJT,Gillie Tunstall,Delayed,Thursday,2026-03-13 18:56:54,5,34,11,73,94,90,2022,8,18,Grand Junction Regional Airport - GJT,1,0
jH9TuD,Elnar,Bransden,Male,64,Poland,Southdowns Airport,ZM,Zambia,AF,Africa,2022-07-02,KIW,Sandra Phillipps,Cancelled,Thursday,2026-03-13 00:42:13,63,97,45,28,45,41,2022,7,0,Southdowns Airport - KIW,0,1
M0QuAU,Petr,Gopsall,Male,88,Philippines,Payson Airport,US,United States,NAM,North America,2022-06-02,PJB,Mayne Dykas,Delayed,Thursday,2026-03-13 11:16:55,18,66,83,40,62,57,2022,6,11,Payson Airport - PJB,1,0
ytgKzj,Korella,Hann,Female,56,Portugal,Bollon Airport,AU,Australia,OC,Oceania,2022-04-10,BLS,Wittie Eckart,Cancelled,Friday,2026-03-13 07:33:25,101,142,29,6,11,9,2022,4,7,Bollon Airport - BLS,0,1
FH2m0D,Gibbie,Craighall,Male,52,Russia,Geladi Airport,ET,Ethiopia,AF,Africa,2022-10-06,GLC,Anallese Abrey,Cancelled,Saturday,2026-03-13 06:08:25,27,51,74,85,106,101,2022,10,6,Geladi Airport - GLC,0,1
BbJxXP,Aleta,Pignon,Female,90,China,Mount Pleasant Municipal Airport,US,United States,NAM,North America,2022-09-17,MPZ,Kari Auld,Delayed,Saturday,2026-03-13 14:31:43,9,19,63,21,36,32,2022,9,14,Mount Pleasant Municipal Airport - MPZ,1,0
9EjbEx,Emalia,Craisford,Female,29,Peru,Dera Ismael Khan Airport,PK,Pakistan,AS,Asia,2022-10-25,DSK,Kat Battrum,On Time,Sunday,2026-03-13 09:57:48,54,104,37,59,81,77,2022,10,9,Dera Ismael Khan Airport - DSK,0,0
WTVP2L,Dominik,Nono,Male,47,Brazil,Pembroke Airport,CA,Canada,NAM,North America,2022-02-01,YTA,Jsandye Clothier,Cancelled,Sunday,2026-03-13 16:50:31,33,82,90,31,51,47,2022,2,16,Pembroke Airport - YTA,0,1
IsbYHK,Melonie,Casaro,Female,14,Poland,Damazin Airport,SD,Sudan,AF,Africa,2022-07-12,RSS,Myrah Gellately,On Time,Monday,2026-03-13 09:06:56,70,121,48,68,89,84,2022,7,9,Damazin Airport - RSS,0,0
ftcN3P,Jeth,Bremley,Male,27,Philippines,Qarn Alam Airport,OM,Oman,AS,Asia,2022-01-02,RNM,Reinhard Werny,Cancelled,Wednesday,2026-03-13 14:30:39,2,11,7,12,24,20,2022,1,14,Qarn Alam Airport - RNM,0,1
vUhDCX,Craggy,Kless,Male,72,Indonesia,Langtang Airport,NP,Nepal,AS,Asia,2022-03-01,LTG,Thorsten Coultard,Cancelled,Thursday,2026-03-13 20:16:08,46,92,53,76,97,92,2022,3,20,Langtang Airport - LTG,0,1
8iNaJi,Vivian,Abrahami,Female,17,China,Charlottetown Airport,CA,Canada,NAM,North America,2022-06-26,YYG,Othilie Villiers,Delayed,Thursday,2026-03-13 20:37:15,77,136,25,34,55,50,2022,6,20,Charlottetown Airport - YYG,1,0
YNfCr5,Tiertza,Sporner,Female,89,Tanzania,Pine Island Airport,US,United States,NAM,North America,2022-01-14,DUF,Georgeanne Aspling,On Time,Friday,2026-03-13 05:30:06,14,57,69,49,70,66,2022,1,5,Pine Island Airport - DUF,0,0
Ni2CV1,Adlai,Longrigg,Male,33,Netherlands,Romeu Zema Airport,BR,Brazil,SAM,South America,2022-04-22,AAX,Andres Napper,On Time,Friday,2026-03-13 04:38:05,6,28,80,7,13,10,2022,4,4,Romeu Zema Airport - AAX,0,0
zyilt4,Ariana,Ludron,Female,17,Central African Republic,Mariquita Airport,CO,Colombia,SAM,South America,2022-06-18,MQU,Arden Doxey,On Time,Saturday,2026-03-13 05:05:52,59,118,36,92,115,109,2022,6,5,Mariquita Airport - MQU,0,0
paxjLd,Hagan,Carnihan,Male,19,Gabon,Hengchun Airport,TW,"Taiwan, Province of China",AS,Asia,2022-12-02,HCN,Amy Caverhill,Delayed,Saturday,2026-03-13 10:42:15,21,75,94,18,32,28,2022,12,10,Hengchun Airport - HCN,1,0
NQxXdP,Skelly,Spataro,Male,63,China,Zagora Airport,MA,Morocco,AF,Africa,2022-06-21,OZG,Clem Crocombe,Cancelled,Sunday,2026-03-13 04:02:24,83,129,52,61,83,78,2022,6,4,Zagora Airport - OZG,0,1
97jmwO,Gena,Whiston,Female,84,Philippines,Omkalai Airport,PG,Papua New Guinea,OC,Oceania,2022-12-14,OML,Sib Rawcliffe,Cancelled,Sunday,2026-03-13 18:44:19,35,64,20,26,41,37,2022,12,18,Omkalai Airport - OML,0,1
tww0r0,Doralynne,Senussi,Female,16,France,Simara Airport,NP,Nepal,AS,Asia,2022-09-09,SIF,Gusty Mapes,Delayed,Monday,2026-03-13 14:35:12,96,140,47,54,74,69,2022,9,14,Simara Airport - SIF,1,0
rbvkAt,Andrew,Josefs,Male,40,Austria,Skeldon Airport,GY,Guyana,SAM,South America,2022-05-15,SKM,Rozina Hazelby,Cancelled,Monday,2026-03-13 16:47:43,11,43,61,37,57,53,2022,5,16,Skeldon Airport - SKM,0,1
XrwuKi,Kenyon,Bohlens,Male,59,Colombia,Simferopol International Airport,UA,Ukraine,EU,Europe,2022-06-14,SIP,Skipper Briggs,On Time,Monday,2026-03-13 20:18:18,24,71,88,65,87,82,2022,6,20,Simferopol International Airport - SIP,0,0
OhceCR,Erminie,Brecknock,Female,7,China,Porto Santo Airport,PT,Portugal,EU,Europe,2022-01-30,PXO,Allys Jepp,Delayed,Tuesday,2026-03-13 16:18:35,68,107,30,15,28,23,2022,1,16,Porto Santo Airport - PXO,1,0
6veVOg,Myrilla,Lent,Female,74,Thailand,Blue Lagoon Seaplane Base,FJ,Fiji,OC,Oceania,2022-01-13,BXL,Huntington Seatter,Delayed,Tuesday,2026-03-13 11:51:53,41,95,72,71,91,86,2022,1,11,Blue Lagoon Seaplane Base - BXL,1,0
9qYqor,Dalt,Perree,Male,83,Greece,Ankazoabo Airport,MG,Madagascar,AF,Africa,2022-05-01,WAK,Malanie Blazi,Delayed,Tuesday,2026-03-13 02:49:38,3,15,12,23,39,35,2022,5,2,Ankazoabo Airport - WAK,1,0
b9azpt,Asa,Hurlston,Male,59,Pakistan,Mzuzu Airport,MW,Malawi,AF,Africa,2022-10-15,ZZU,Anni Coney,On Time,Wednesday,2026-03-13 02:32:54,52,113,56,43,65,60,2022,10,2,Mzuzu Airport - ZZU,0,0
cNh5Fn,Teressa,Stranahan,Female,26,China,Blackpool International Airport,GB,United Kingdom,EU,Europe,2022-03-05,BLK,Ara Newstead,Cancelled,Wednesday,2026-03-13 20:00:41,88,134,40,5,8,6,2022,3,20,Blackpool International Airport - BLK,0,1
eTZgoy,Sloane,Sigart,Male,39,Thailand,Houlton International Airport,US,United States,NAM,North America,2022-01-25,HUL,Hakim Claworth,Cancelled,Thursday,2026-03-13 07:12:11,16,49,79,78,100,95,2022,1,7,Houlton International Airport - HUL,0,1
saqiJd,Rutter,How,Male,89,China,Rokot Airport,ID,Indonesia,AS,Asia,2022-04-11,RKO,Dougie Calles,Cancelled,Friday,2026-03-13 02:44:44,73,120,33,20,34,30,2022,4,2,Rokot Airport - RKO,0,1
A8yVIo,Elwyn,Mc Andrew,Male,54,United States,Grayling Airport,US,United States,NAM,North America,2022-05-29,KGX,Rodrigo Flaune,Cancelled,Saturday,2026-03-13 03:53:16,28,62,85,56,77,73,2022,5,3,Grayling Airport - KGX,0,1
5HU0HZ,Kendre,Isaksen,Female,4,Russia,Imphal Airport,IN,India,AS,Asia,2022-01-19,IMF,Amelie Ornells,On Time,Sunday,2026-03-13 05:44:50,7,22,9,29,48,44,2022,1,5,Imphal Airport - IMF,0,0
JJkRUl,Darlene,Benediktovich,Female,43,France,Sedalia Memorial Airport,US,United States,NAM,North America,2022-09-16,DMO,Jazmin Spring,Delayed,Sunday,2026-03-13 12:19:20,61,102,50,67,90,85,2022,9,12,Sedalia Memorial Airport - DMO,1,0
RGYR9S,Peder,Gleeson,Male,58,Indonesia,Matei Airport,FJ,Fiji,OC,Oceania,2022-05-26,TVU,Winnie Wherry,On Time,Sunday,2026-03-13 20:54:37,94,139,24,11,19,16,2022,5,20,Matei Airport - TVU,0,0
IykofI,Wilhelmina,Fransinelli,Female,74,Palestinian Territory,Toccoa Airport - R.G. Letourneau Field,US,United States,NAM,North America,2022-11-23,TOC,Spenser Bernocchi,Delayed,Tuesday,2026-03-13 01:18:14,37,84,67,84,105,100,2022,11,1,Toccoa Airport - R.G. Letourneau Field - TOC,1,0
yHy8wM,Shae,Rainforth,Male,36,Germany,Sanikiluaq Airport,CA,Canada,NAM,North America,2022-04-20,YSK,Emilio Lampett,On Time,Wednesday,2026-03-13 03:03:31,19,53,91,23,45,38,2022,4,3,Sanikiluaq Airport - YSK,0,0
cDrv7C,Krissy,Ommundsen,Female,83,Czech Republic,RAF Ascension Island,SH,"Saint Helena, Ascension and Tristan da Cunha",AF,Africa,2022-01-17,ASI,Trudie Peltzer,Cancelled,Thursday,2026-03-13 22:28:38,80,128,46,12,30,27,2022,1,22,RAF Ascension Island - ASI,0,1
1PP69F,Byrann,Stockport,Male,4,Ukraine,Los Chiles Airport,CR,Costa Rica,NAM,North America,2022-11-11,LSL,Aguistin Corrett,Cancelled,Thursday,2026-03-13 06:10:31,25,69,76,45,60,55,2022,11,6,Los Chiles Airport - LSL,0,1
yTQUT5,Katherine,Lorens,Female,79,Australia,Timbedra Airport,MR,Mauritania,AF,Africa,2022-07-20,TMD,Bendick Doubrava,Cancelled,Thursday,2026-03-13 16:25:29,58,116,31,8,18,12,2022,7,16,Timbedra Airport - TMD,0,1
47OrW6,Grantley,Donlon,Male,49,Thailand,Willows Glenn County Airport,US,United States,NAM,North America,2022-12-29,WLW,Marys Scramage,Delayed,Friday,2026-03-13 11:15:03,42,90,58,67,80,75,2022,12,11,Willows Glenn County Airport - WLW,1,0
L8xZ0X,Randell,Cordeau],Male,50,Colombia,Tte. Julio Gallardo Airport,CL,Chile,SAM,South America,2022-10-18,PNT,Masha Dibden,Cancelled,Friday,2026-03-13 12:07:03,10,36,14,34,50,46,2022,10,12,Tte. Julio Gallardo Airport - PNT,0,1
ZALiq0,Rufe,Schulze,Male,48,France,Prince George Airport,CA,Canada,NAM,North America,2022-11-21,YXS,Oralia Catterill,On Time,Saturday,2026-03-13 09:00:04,66,111,70,5,10,8,2022,11,9,Prince George Airport - YXS,0,0
ak7Lsy,Tish,Begwell,Female,54,United States,Castlebar Airport,IE,Ireland,EU,Europe,2022-05-16,CLB,Liana Scanlan,Cancelled,Sunday,2026-03-13 02:30:27,31,74,87,90,110,105,2022,5,2,Castlebar Airport - CLB,0,1
uvjman,Robinetta,Pollett,Female,89,Indonesia,Attawapiskat Airport,CA,Canada,NAM,North America,2022-07-22,YAT,Cherey Pedley,On Time,Tuesday,2026-03-13 06:29:28,97,143,28,14,25,20,2022,7,6,Attawapiskat Airport - YAT,0,0
R9fZ6B,Federico,Oliffe,Male,49,Portugal,Kendall-Tamiami Executive Airport,US,United States,NAM,North America,2022-10-19,TMB,Myranda Hiom,Cancelled,Tuesday,2026-03-13 07:02:32,20,60,81,39,55,50,2022,10,7,Kendall-Tamiami Executive Airport - TMB,0,1
hVYKmz,Aharon,Conningham,Male,66,Portugal,Khashm El Girba Airport,SD,Sudan,AF,Africa,2022-09-13,GBU,Ricoriki McSporon,Cancelled,Tuesday,2026-03-13 03:27:23,75,125,35,72,95,88,2022,9,3,Khashm El Girba Airport - GBU,0,1
l03BZJ,Ernesta,Ishaki,Female,17,Morocco,Tobolsk Airport,RU,Russian Federation,AS,Asia,2022-07-19,TOX,Buddie Giblett,Cancelled,Wednesday,2026-03-13 16:33:47,13,48,62,18,40,35,2022,7,16,Tobolsk Airport - TOX,0,1
3Pb0OF,Fredrika,Paradyce,Female,15,Poland,Malanje Airport,AO,Angola,AF,Africa,2022-10-05,MEG,Alwin O'Cuddie,Cancelled,Thursday,2026-03-13 05:37:41,84,131,44,6,12,10,2022,10,5,Malanje Airport - MEG,0,1
LVebhe,Gunter,Pleasants,Male,57,Australia,Yeniseysk Airport,RU,Russian Federation,AS,Asia,2022-12-25,EIE,Noll Tolliday,Delayed,Thursday,2026-03-13 18:49:21,36,83,93,55,70,64,2022,12,18,Yeniseysk Airport - EIE,1,0
5QNwjq,Bobbye,Luffman,Female,88,Poland,Yaviza Airport,PA,Panama,NAM,North America,2022-03-17,PYV,Koenraad McGlew,On Time,Friday,2026-03-13 20:09:30,1,12,6,28,48,44,2022,3,20,Yaviza Airport - PYV,0,0
ecaqOs,Stephani,Croxford,Female,43,Bangladesh,Ballalae Airport,SB,Solomon Islands,OC,Oceania,2022-11-22,BAS,Petronella Cozins,Delayed,Sunday,2026-03-13 09:23:20,49,100,57,41,63,58,2022,11,9,Ballalae Airport - BAS,1,0
TWr7pJ,Kathi,Adair,Female,42,Mongolia,Noonkanbah Airport,AU,Australia,OC,Oceania,2022-01-01,NKB,Gustie Sebert,On Time,Sunday,2026-03-13 10:03:23,92,137,26,3,7,5,2022,1,10,Noonkanbah Airport - NKB,0,0
cCJamH,Inglebert,Bick,Male,60,China,Salt Cay Airport,TC,Turks and Caicos Islands,NAM,North America,2022-06-22,SLX,Marquita Fearnyhough,On Time,Monday,2026-03-13 00:03:26,17,55,73,60,82,79,2022,6,0,Salt Cay Airport - SLX,0,0
f3wBkq,Eachelle,Koche,Female,66,Bhutan,Syktyvkar Airport,RU,Russian Federation,EU,Europe,2022-04-20,SCW,Giacobo Warby,Delayed,Wednesday,2026-03-13 04:45:29,64,108,39,21,37,33,2022,4,4,Syktyvkar Airport - SCW,1,0
91Lovz,Winne,Drewe,Female,87,Afghanistan,Merville-Calonne Airport,FR,France,EU,Europe,2022-03-26,HZB,Michaela Dooler,Delayed,Thursday,2026-03-13 19:42:14,29,67,82,47,69,65,2022,3,19,Merville-Calonne Airport - HZB,1,0
6bDanN,Minor,Grandisson,Male,43,Belarus,Juan Casiano Airport,CO,Colombia,SAM,South America,2022-02-04,GPI,Bradford Manwaring,On Time,Saturday,2026-03-13 16:03:54,6,21,15,10,22,18,2022,2,16,Juan Casiano Airport - GPI,0,0
imFTED,Kristel,Banton,Female,32,Kazakhstan,Urrao Airport,CO,Colombia,SAM,South America,2022-12-24,URR,Abbe Tassaker,Delayed,Saturday,2026-03-13 23:44:50,57,114,54,83,104,98,2022,12,23,Urrao Airport - URR,1,0
M4FPwd,Bart,Dayly,Male,26,Ukraine,Yap International Airport,FM,"Micronesia, Federated States of",OC,Oceania,2022-06-20,YAP,Ines Satterthwaite,Cancelled,Saturday,2026-03-13 00:45:05,81,127,42,26,44,40,2022,6,0,Yap International Airport - YAP,0,1
XLOGco,Simon,Sidlow,Male,45,Poland,Motswari Airport,ZA,South Africa,AF,Africa,2022-07-15,MWR,Kacey Folker,On Time,Saturday,2026-03-13 20:28:41,34,79,96,36,58,54,2022,7,20,Motswari Airport - MWR,0,0
tz9NRf,Brandice,Jertz,Female,72,Colombia,Robert L. Bradshaw International Airport,KN,Saint Kitts and Nevis,NAM,North America,2022-01-13,SKB,Kellsie Garioch,On Time,Sunday,2026-03-13 14:05:27,22,63,68,15,28,24,2022,1,14,Robert L. Bradshaw International Airport - SKB,0,0
NHYZnQ,Jeri,Budgeon,Female,76,Zambia,North Bay Jack Garland Airport,CA,Canada,NAM,North America,2022-11-30,YYB,Lorine Rampling,Cancelled,Monday,2026-03-13 13:21:05,90,135,27,69,90,86,2022,11,13,North Bay Jack Garland Airport - YYB,0,1
8BY2Ab,Brennan,Machon,Male,82,Cuba,Berlin Regional Airport,US,United States,NAM,North America,2022-11-17,BML,Elna Shackleton,Cancelled,Tuesday,2026-03-13 08:53:36,40,91,59,31,52,49,2022,11,8,Berlin Regional Airport - BML,0,1
BzmT9k,Ira,Kilford,Female,15,Vietnam,General Heriberto Jara International Airport,MX,Mexico,NAM,North America,2022-11-08,VER,Jude Tal,Delayed,Tuesday,2026-03-13 20:48:25,15,47,84,52,73,70,2022,11,20,General Heriberto Jara International Airport - VER,1,0
o10Rmc,Belicia,Fowlestone,Female,14,Ivory Coast,Yichun Mingyueshan Airport,CN,China,AS,Asia,2022-07-06,YIC,Gorden Godson,On Time,Tuesday,2026-03-13 06:46:19,69,109,38,7,14,11,2022,7,6,Yichun Mingyueshan Airport - YIC,0,0
5rcZ9Y,Benjie,Whalley,Male,16,China,McArthur River Mine Airport,AU,Australia,OC,Oceania,2022-07-15,MCV,Heath Marcinkowski,Cancelled,Wednesday,2026-03-13 13:31:11,81,127,42,95,120,115,2022,7,13,McArthur River Mine Airport - MCV,0,1
RRQqBM,Westleigh,Andriulis,Male,12,Russia,Bristol Filton Airport,GB,United Kingdom,EU,Europe,2022-07-10,FZO,Eula Jerrome,Delayed,Wednesday,2026-03-13 07:35:23,34,79,96,17,33,29,2022,7,7,Bristol Filton Airport - FZO,1,0
Mru8Mc,Heriberto,Skrines,Male,51,Brazil,Nangade Airport,MZ,Mozambique,AF,Africa,2022-05-30,NND,Dorothy Wimpey,On Time,Thursday,2026-03-13 23:54:59,81,127,42,63,85,80,2022,5,23,Nangade Airport - NND,0,0
QUDCJX,Reade,Avramovsky,Male,89,Luxembourg,Southwest Wyoming Regional Airport,US,United States,NAM,North America,2022-01-02,RKS,Lanni Tranter,Cancelled,Friday,2026-03-13 13:42:04,34,79,96,24,42,39,2022,1,13,Southwest Wyoming Regional Airport - RKS,0,1
Ejjb5l,Carmelina,Thorndycraft,Female,4,Ivory Coast,Osmany International Airport,BD,Bangladesh,AS,Asia,2022-09-13,ZYL,Adria Buxy,Delayed,Saturday,2026-03-13 14:57:16,22,63,68,44,66,60,2022,9,14,Osmany International Airport - ZYL,1,0
AQEWvb,Dunc,Mallia,Male,59,Indonesia,Maués Airport,BR,Brazil,SAM,South America,2022-10-18,MBZ,Bria Pagitt,On Time,Tuesday,2026-03-13 11:05:37,90,135,27,11,21,17,2022,10,11,Maués Airport - MBZ,0,0
Kj4G5W,Beryle,Kabsch,Female,85,Philippines,Fort Madison Municipal Airport,US,United States,NAM,North America,2022-12-29,FMS,Tiff Inglese,Delayed,Wednesday,2026-03-13 09:12:39,40,91,59,74,96,92,2022,12,9,Fort Madison Municipal Airport - FMS,1,0
cSP1Zg,Terrie,Forryan,Female,12,China,Santa Cruz Island Airport,US,United States,NAM,North America,2022-06-30,SZN,Alyda Cabrara,Delayed,Wednesday,2026-03-13 15:26:15,15,47,84,29,47,43,2022,6,15,Santa Cruz Island Airport - SZN,1,0
udhiCh,Zulema,Brogi,Female,2,Ukraine,Lille-Lesquin Airport,FR,France,EU,Europe,2022-04-14,LIL,Waly Gwillim,Delayed,Thursday,2026-03-13 01:07:24,69,109,38,38,59,56,2022,4,1,Lille-Lesquin Airport - LIL,1,0
knfK9R,Ethelin,Fuchs,Female,75,Brazil,Leron Plains Airport,PG,Papua New Guinea,OC,Oceania,2022-01-06,LPN,Margret Boeter,Cancelled,Thursday,2026-03-13 02:04:34,26,72,71,13,26,23,2022,1,2,Leron Plains Airport - LPN,0,1
cyqP6L,Enoch,Duthy,Male,71,Chile,Xinguara Municipal Airport,BR,Brazil,SAM,South America,2022-01-08,XIG,Daphna Dunstone,Cancelled,Friday,2026-03-13 03:12:54,53,115,32,24,42,39,2022,1,3,Xinguara Municipal Airport - XIG,0,1
g35Mj1,Kamilah,Leppo,Female,8,Luxembourg,Cirilo Queiróz Airport,BR,Brazil,SAM,South America,2022-03-14,AMJ,Derrek Cristofanini,On Time,Saturday,2026-03-13 18:53:57,98,144,23,44,66,60,2022,3,18,Cirilo Queiróz Airport - AMJ,0,0
Badhn1,Inna,Domoney,Female,84,Portugal,Cox Field,US,United States,NAM,North America,2022-02-04,PRX,Dex Ixor,Cancelled,Saturday,2026-03-13 08:56:32,32,76,89,11,21,17,2022,2,8,Cox Field - PRX,0,1
PCDkCW,Bartholomew,Stallworthy,Male,57,Greece,Amborovy Airport,MG,Madagascar,AF,Africa,2022-02-07,MJN,Kirsteni Prestie,Cancelled,Sunday,2026-03-13 21:15:46,7,24,13,74,96,92,2022,2,21,Amborovy Airport - MJN,0,1
ktv8Gk,Dominique,Domegan,Female,8,China,RNAS Yeovilton,GB,United Kingdom,EU,Europe,2022-12-02,YEO,Asia Beahan,Delayed,Monday,2026-03-13 20:17:14,60,103,65,29,47,43,2022,12,20,RNAS Yeovilton - YEO,1,0
BdsoMr,Latrina,Hurne,Female,20,China,Maupiti Airport,PF,French Polynesia,OC,Oceania,2022-01-22,MAU,Corabelle Quinsee,Cancelled,Monday,2026-03-13 01:04:13,85,130,49,38,59,56,2022,1,1,Maupiti Airport - MAU,0,1
GNrCiE,Tracie,Nicolls,Female,78,South Africa,Macdonald Downs Airport,AU,Australia,OC,Oceania,2022-07-25,MNW,Erena Bisterfeld,On Time,Tuesday,2026-03-13 03:33:55,38,86,78,13,26,23,2022,7,3,Macdonald Downs Airport - MNW,0,0
kx2R4v,Seth,Goult,Male,14,Sweden,El Daein Airport,SD,Sudan,AF,Africa,2022-08-11,ADV,Haleigh Peever,Cancelled,Wednesday,2026-03-13 05:43:03,18,50,97,57,78,74,2022,8,5,El Daein Airport - ADV,0,1
rjc9py,Oliver,Vallack,Male,20,Indonesia,Boolgeeda,AU,Australia,OC,Oceania,2022-05-23,OCM,Yelena Dessaur,Cancelled,Thursday,2026-03-13 03:10:49,74,119,43,32,53,48,2022,5,3,Boolgeeda - OCM,0,1
SILQUW,Broddy,Ogers,Male,79,Russia,Bowman Field,US,United States,NAM,North America,2022-04-14,LOU,Nilson Cremin,Cancelled,Thursday,2026-03-13 07:24:47,30,68,75,48,71,68,2022,4,7,Bowman Field - LOU,0,1
3byKCk,Francklin,Petrowsky,Male,43,China,Erdenet Airport,MN,Mongolia,AS,Asia,2022-08-12,ERT,Abra Bathersby,On Time,Friday,2026-03-13 04:08:58,95,138,22,9,16,13,2022,8,4,Erdenet Airport - ERT,0,0
8AP4r9,Zeke,Geharke,Male,51,Peru,Godofredo P. Ramos Airport,PH,Philippines,AS,Asia,2022-02-28,MPH,Merwin Stean,Delayed,Sunday,2026-03-13 04:14:09,45,93,66,88,108,102,2022,2,4,Godofredo P. Ramos Airport - MPH,1,0
CTzFkK,Barnie,Bremmell,Male,47,China,Dorobisoro Airport,PG,Papua New Guinea,OC,Oceania,2022-01-18,DOO,Fredek Piddle,Cancelled,Monday,2026-03-13 21:29:02,12,35,16,20,35,31,2022,1,21,Dorobisoro Airport - DOO,0,1
BiTcCb,Sheila,Brickhill,Female,33,Jordan,Comandante Ariston Pessoa Airport,BR,Brazil,SAM,South America,2022-05-02,JJD,Goldie Pitone,On Time,Tuesday,2026-03-13 02:04:27,71,117,51,62,84,79,2022,5,2,Comandante Ariston Pessoa Airport - JJD,0,0
e68VH6,Arleen,Sawood,Female,85,Indonesia,Jumandy Airport,EC,Ecuador,SAM,South America,2022-04-25,TNW,Tamera Wyeth,Cancelled,Wednesday,2026-03-13 17:37:14,99,146,24,27,46,41,2022,4,17,Jumandy Airport - TNW,0,1
hx8KmT,Kimberley,Pavlenkov,Female,1,Netherlands,A L Mangham Jr. Regional Airport,US,United States,NAM,North America,2022-11-17,OCH,Shanan Kitchener,Cancelled,Thursday,2026-03-13 02:46:28,43,89,74,50,72,69,2022,11,2,A L Mangham Jr. Regional Airport - OCH,0,1
jxtRjZ,Zelda,Lovart,Female,9,Indonesia,Orange Walk Airport,BZ,Belize,NAM,North America,2022-04-07,ORZ,Cass Basnett,On Time,Thursday,2026-03-13 06:15:27,23,59,92,16,29,25,2022,4,6,Orange Walk Airport - ORZ,0,0
ucZ5Ct,Letitia,Founds,Female,78,China,Corrientes Airport,AR,Argentina,SAM,South America,2022-06-21,CNQ,Dyanna Bunner,On Time,Friday,2026-03-13 04:30:38,56,112,34,70,93,89,2022,6,4,Corrientes Airport - CNQ,0,0
zQAK6t,Rube,Licas,Male,14,Afghanistan,Muara Bungo Airport,ID,Indonesia,AS,Asia,2022-07-06,BUU,Helene Botright,Cancelled,Saturday,2026-03-13 07:27:53,82,124,63,33,54,50,2022,7,7,Muara Bungo Airport - BUU,0,1
Shcx7I,Jacintha,Newland,Female,17,Tanzania,Loreto International Airport,MX,Mexico,NAM,North America,2022-06-03,LTO,Gabrielle Daunter,On Time,Sunday,2026-03-13 17:52:57,14,41,85,42,64,61,2022,6,17,Loreto International Airport - LTO,0,0
q72NOr,Kariotta,Giddy,Female,79,China,Jackpot Airport/Hayden Field,US,United States,NAM,North America,2022-09-15,KPT,Kailey Theaker,On Time,Monday,2026-03-13 17:05:16,67,106,29,4,9,7,2022,9,17,Jackpot Airport/Hayden Field - KPT,0,0
cxhB1F,Miltie,Crilly,Male,24,Paraguay,Nanded Airport,IN,India,AS,Asia,2022-11-26,NDC,Brucie Augur,Delayed,Monday,2026-03-13 17:06:56,48,98,58,77,99,95,2022,11,17,Nanded Airport - NDC,1,0
OUUxq0,Garvy,Ferrie,Male,44,Luxembourg,Burgos Airport,ES,Spain,EU,Europe,2022-06-20,RGS,Christalle Mattioli,On Time,Monday,2026-03-13 09:07:40,5,27,10,22,38,34,2022,6,9,Burgos Airport - RGS,0,0
ZYyPjT,Modesty,Joll,Female,67,China,Altai Airport,MN,Mongolia,AS,Asia,2022-06-19,LTI,Emmie Spencelayh,Delayed,Tuesday,2026-03-13 14:29:06,79,123,69,53,75,71,2022,6,14,Altai Airport - LTI,1,0
UhOvE4,Selie,Burd,Female,32,Czech Republic,Aripuanã Airport,BR,Brazil,SAM,South America,2022-03-18,AIR,Annemarie Joslin,On Time,Tuesday,2026-03-13 18:59:34,102,145,32,30,49,45,2022,3,18,Aripuanã Airport - AIR,0,0
z1ctuX,Davidde,MacTrustram,Male,77,France,Travis Air Force Base,US,United States,NAM,North America,2022-03-29,SUU,Fredericka Gow,Delayed,Tuesday,2026-03-13 21:38:56,1,51,110,64,86,82,2022,3,21,Travis Air Force Base - SUU,1,0
AZfRZG,Ingmar,Stradling,Male,22,Malaysia,Mukalla International Airport,YE,Yemen,AS,Asia,2022-01-17,RIY,Marlee Attac,On Time,Tuesday,2026-03-13 19:41:03,2,92,110,19,34,30,2022,1,19,Mukalla International Airport - RIY,0,0
f1fv99,Cherise,Rizzardi,Female,58,Guam,Iosco County Airport,US,United States,NAM,North America,2022-02-07,ECA,Fanny Brash,Delayed,Wednesday,2026-03-13 00:52:10,3,14,33,46,68,63,2022,2,0,Iosco County Airport - ECA,1,0
ju2B9M,Keri,Duns,Female,60,Indonesia,Aosta Airport,IT,Italy,EU,Europe,2022-10-12,AOT,Kale Beacham,Cancelled,Wednesday,2026-03-13 02:35:54,87,132,41,2,5,3,2022,10,2,Aosta Airport - AOT,0,1
qMcKo6,Jessa,Ridgers,Female,14,France,Kibuli Airstrip,PG,Papua New Guinea,OC,Oceania,2022-12-18,KII,Jeannie Rabat,Cancelled,Wednesday,2026-03-13 01:48:23,12,78,95,80,101,97,2022,12,1,Kibuli Airstrip - KII,0,1
